,adventitial cell,cardiac muscle cell,cell of skeletal muscle,fibroblast/mesenchymal stem cell,melanocyte,mesothelial cell,pancreatic stellate cell,pericyte cell,schwann cell,smooth muscle cell,stromal cell,tendon cell,acinar cell of salivary gland/myoepithelial cell,basal cell,basal cell of prostate epithelium,bladder urothelial cell,ciliated cell/lung ciliated cell,ciliated epithelial cell/epithelial cell of uterus,club cell/type i pneumocyte,club cell of prostate epithelium/hillock cell of prostate epithelium/hillock-club cell of prostate epithelium,duct epithelial cell/serous cell of epithelium of bronchus,duodenum glandular cell,enterocyte of epithelium of large intestine/enterocyte of epithelium of small intestine/intestinal crypt stem cell of large intestine/large intestine goblet cell/mature enterocyte/paneth cell of epithelium of large intestine/small intestine goblet cell,goblet cell,hepatocyte,immature enterocyte/intestinal crypt stem cell/intestinal crypt stem cell of small intestine/transit amplifying cell of large intestine,intestinal enteroendocrine cell/paneth cell of epithelium of small intestine/transit amplifying cell of small intestine,intestinal tuft cell,intrahepatic cholangiocyte,ionocyte/luminal epithelial cell of mammary gland,keratinocyte,kidney epithelial cell,luminal cell of prostate epithelium,medullary thymic epithelial cell,mucus secreting cell/secretory cell/tracheal goblet cell,pancreatic acinar cell,pancreatic alpha cell/pancreatic beta cell,pancreatic delta cell,pancreatic ductal cell,pancreatic pp cell,pulmonary ionocyte,respiratory goblet cell/respiratory mucous cell/serous cell of epithelium of trachea,salivary gland cell,type ii pneumocyte,b cell,basophil,erythrocyte/erythroid progenitor,hematopoietic stem cell,innate lymphoid cell,macrophage,mast cell,mature conventional dendritic cell,monocyte,myeloid progenitor,neutrophil,nk cell,plasma cell,plasmablast,platelet,t cell,thymocyte,endothelial cell,r,rmse
sample1-NUSVR-nu=0.05-C=0.1,-0.0061996025057948125,-0.0018317643699334585,-1.734723475976807e-18,-0.004124453345601288,-8.673617379884035e-19,0.005324516901400864,-0.004876457577573855,-0.008104632808540615,-1.734723475976807e-18,-0.010722406462465356,-0.0025825115382667116,-0.044142373527387126,-0.010438408514797435,-0.0005448067454261541,-0.02483466816204393,-0.001597897880330646,-0.008304363915305002,-0.0049842078472916995,-0.011256871241156248,-0.01521148378191267,-0.011117757071324947,-0.007913263530695745,-0.009634108776466914,-0.015108263864082082,-0.025311527782244082,-0.0030248691474640925,-0.004030583626748935,-0.010041167390803962,-0.007056897644966531,-0.010897641538781542,-0.0032348063029610267,-0.001951592324773977,-0.009371245351784145,-0.003189813502804657,-0.014342229983604859,-0.0028029775993401035,-0.017664593558410147,0.02541336717490847,-0.013457056522451029,-8.673617379884035e-19,-0.019063224995365655,-0.011874928844827753,-0.009700676939891515,-0.01655968503644324,-0.01816933652280172,0.01771644276878051,-0.006175050441281372,0.06359488387591722,-0.009536593328113916,0.09708265742004885,0.041179685193851207,0.0016441233875784133,0.1265031020088292,-0.014072999579816607,0.12196524436630854,0.12021530004715586,-0.004186424457192857,-0.0003839874556195045,-0.014816402216762515,-0.014585475601386034,-0.008948762524863705,0.06324553372226345,0.9174671896402999,0.4190492089306292
sample1-NUSVR-nu=0.1-C=0.1,-0.013189345293310402,0.001655280814553203,0.0036871268691897477,-0.011918773215709916,0.007933196476353661,-0.0015042059381295322,-0.011749648261672825,-0.019301810810250345,0.012365003284558999,-0.03413614641401014,-0.0057748913969620725,-0.04733577558242268,-0.012906740472153913,0.02024190177691685,-0.05357494597341976,0.017913119206703083,0.003017985235448493,0.01100307577141792,-0.02430322252230365,-0.017428091886089632,-0.008176461740989549,-0.019380993222112543,-0.005986821461125658,-0.008309861987188777,-0.04483818621507689,0.0035466153480328087,0.010055098590556229,-0.002829764608161876,-0.01597425489360051,-0.011904514197304997,-0.002537453544259839,0.020510918103607036,0.00859766822186872,-0.0027593674252855364,-0.014594213608007604,0.00739018315481766,-0.03470235998812411,0.041227677764778065,-0.0255241518565341,-0.005944977588690455,-0.028828566110761178,-0.01407407223821092,-0.009572274849383711,-0.033084455344322486,-0.002208389259383576,0.01655621868197767,-0.0013826168317583043,0.11074203789681862,-0.026734481340455488,0.14690920560717116,0.058989038998689756,0.017150248549433374,0.20246319615779537,-0.015618792238305125,0.1911366788485888,0.19174010648275433,-0.01417050780960731,4.320125075419137e-05,-0.024652391636795473,-0.01561042117067522,-0.009514265200759557,0.08896821226459913,0.9157010631459791,0.4522596389387026
sample1-NUSVR-nu=0.15-C=0.1,-0.021129631086787868,0.015502902722836108,0.027818148509761553,-0.023503555587287662,0.027624027200200938,-0.004814018982319149,-0.016545139602951748,-0.019789486068770436,0.024248192263605493,-0.04764769549954847,-0.004717568897133878,-0.041975370995819716,-0.0032970089903616977,0.031380347698281304,-0.06669356515036923,0.029204800640457794,0.01130379422896044,0.019279166224182052,-0.0191398924807061,-0.019611110923664993,0.002211727532089017,-0.03519862555545455,-0.008722088768603692,0.002320202454681612,-0.05463895434966054,0.012414753641322707,0.010082591665108366,-0.010008556704131102,-0.02491634813894137,-0.012353924893893718,0.007676994344221193,0.03281769153316562,0.0327950935076718,0.008135162430533208,-0.01557182920259913,0.03103187148419758,-0.048891775064597964,0.04701148019285149,-0.025664586762340555,-0.01809707262838978,-0.03952897476892846,-0.011919658336064134,-0.0006641082122880058,-0.03359314466895421,0.012922382640242624,0.01753266169123832,0.005975464633943046,0.12578118395196752,-0.045345206473069326,0.15316532328866828,0.06262483806752019,0.017578940707646422,0.2304317085447814,-0.001705129833276749,0.21401358293592215,0.21998934375896667,-0.01636667138222979,0.018126146116204632,-0.03133123939659779,-0.0071098877752882456,-0.006288588851587805,0.08766955645783564,0.8848942774597751,0.5372933127817936
sample1-NUSVR-nu=0.25-C=0.1,-0.021120337462203688,0.015522667870862152,0.02781714093731741,-0.023499500812133017,0.027655210615408463,-0.004810415900749549,-0.016525020976403373,-0.019799601267003152,0.024227929144357327,-0.047668882969404504,-0.004704157777660988,-0.04189628775764541,-0.0032883005896311435,0.031389327630389416,-0.06669298645002397,0.029207099528119815,0.011300864281368698,0.019285715485528265,-0.019138418461388435,-0.019631822987565,0.002210513953443712,-0.03520149096518377,-0.008743656185639949,0.002338726448928663,-0.054601140024233136,0.012408593871353514,0.010073764359592473,-0.010015666685916155,-0.02492643133197266,-0.01240645877204873,0.0076695349261991464,0.03282473116324181,0.032797884204377424,0.008146872884354601,-0.015568594284894016,0.03101534194208562,-0.04888614065840171,0.04702080562119454,-0.025678761379474162,-0.018095107124414686,-0.039551499176509713,-0.011942398891162997,-0.0006606714185249272,-0.033590284380412026,0.012947860248670631,0.017538428066648657,0.005962079078924887,0.1257294602431982,-0.04539165253738074,0.15314170760365248,0.06263064332098861,0.01758715772776231,0.230401606812026,-0.0017050121073790333,0.2139845822929893,0.2199674406612863,-0.01635351170028808,0.01814583872989144,-0.031316643572170864,-0.007104244046167593,-0.006312628215107932,0.08763100424950208,0.8848587050684156,0.5373538749503033
sample1-NUSVR-nu=0.5-C=0.1,-0.02108706870597009,0.01550754638952191,0.027808130616489884,-0.023493270548294164,0.027663448186136187,-0.004803709301742418,-0.016561516557480567,-0.019766045514299748,0.024289329999170814,-0.04760843183639612,-0.004694173647810414,-0.04201462680302345,-0.003324075789513518,0.031389889398856195,-0.06670735607479814,0.029204816211569864,0.011291435148975203,0.019287713136231843,-0.01913823646388199,-0.01964078118548993,0.0021692907529900305,-0.035227574116654344,-0.008691202030127552,0.0022732013318062503,-0.05470785670143818,0.012412545233974026,0.010061312649358119,-0.010020813747298364,-0.02495031307799833,-0.012356259134219647,0.007748193178283538,0.032861095967833855,0.032807813690051174,0.00816270493454568,-0.01561397377148523,0.03103750834353291,-0.04890698691135947,0.04700960585256523,-0.025665940423958953,-0.018100987221888302,-0.039554845108403944,-0.011922830277835526,-0.0006425507773759843,-0.033574971182109115,0.012897756273482879,0.017497100506998604,0.005965548224152579,0.12578562687194067,-0.045338719808039676,0.1531114662985746,0.06263073489844875,0.017528784758297597,0.23043298241394572,-0.001714643237234117,0.2140069386203969,0.21998439656776606,-0.016367346009868805,0.018116996943766582,-0.03138112945332756,-0.00703130492757878,-0.006255279168272275,0.08762636173779073,0.8848933643695199,0.537308888146265
sample1-NUSVR-nu=0.6-C=0.1,-0.02111923277450268,0.01552443435698304,0.027814874036331812,-0.02350284151676033,0.02765430590709498,-0.004828483634963608,-0.016550418069515866,-0.01976038749620185,0.024257749911925183,-0.04764875758366256,-0.004677713464092049,-0.042008110690558986,-0.0032925874345639487,0.03138736964614593,-0.06672118429545514,0.02920640641794335,0.011282386181720713,0.019273270257093418,-0.01913038061666382,-0.019643988955020505,0.002179839899175218,-0.035218761058239303,-0.008723108651326538,0.0022804574344350184,-0.05460836734719829,0.012413223434047854,0.010068749320417913,-0.01003634633145863,-0.024951796420027508,-0.0123918091938916,0.007699376282755636,0.03281531857053807,0.032756706962792106,0.008142581559974148,-0.015594581963595294,0.03101559347106568,-0.048938089080865686,0.0470223913752308,-0.025695915885085262,-0.018112635978136886,-0.03956573725787214,-0.011936150342586537,-0.0006760464493840166,-0.03359795373511805,0.012928361493045944,0.01750771882870025,0.005965555507505418,0.12574660334119664,-0.04536501038315783,0.15313358699159352,0.06262775206259741,0.017555853446557964,0.2304301501448486,-0.0017023750842988117,0.2140103129542407,0.21998248454654257,-0.016365483607202577,0.018112364919839287,-0.031377770113861767,-0.007113839733188227,-0.0062600911033167585,0.08764482774581192,0.8849239669336819,0.5372466014434145
sample1-NUSVR-nu=0.75-C=0.1,-0.021115817399738973,0.01552594511437966,0.027859262472774662,-0.023502578024845296,0.02764862081865142,-0.004798204363912681,-0.016551620883117697,-0.019793258139299944,0.024270811924827603,-0.04763933158150704,-0.004702720580138172,-0.04200183731916206,-0.0032836311183126153,0.03137126668634947,-0.06667768268842163,0.029207162288282955,0.011311354567266488,0.01928660350694987,-0.01913365055520682,-0.019619738774535003,0.0022070503104603158,-0.03522694687490615,-0.008690885039258005,0.0023009319717149984,-0.05465955022268719,0.012427692609616858,0.010050097636387853,-0.010027599539006147,-0.024933775221739996,-0.012378678328259299,0.007741377100261721,0.03282848686040402,0.03279401460076368,0.00814534555700773,-0.015589581115531336,0.031048036161098296,-0.048903222152313915,0.04699588600060323,-0.025664724034065438,-0.01810920704631908,-0.03956037245982176,-0.011932140645931018,-0.0006353149846692607,-0.033594634294318554,0.012904215181667941,0.017526435790485347,0.005957210033999497,0.12575966920091514,-0.04540123310902612,0.15314329280994454,0.06262968453769252,0.017547902011336956,0.23044260068026692,-0.00170317372225013,0.21402267496625854,0.21999525266760606,-0.01636706161738879,0.01814533002228254,-0.03135831868006262,-0.007051525607341061,-0.006274818615950827,0.08765844257199645,0.8848749254722497,0.5373450592157708
sample1-NUSVR-nu=0.8-C=0.1,-0.02110687308020978,0.015551219972552861,0.027879727356530132,-0.02351684803706398,0.02769003405186812,-0.004804657972902365,-0.01654949328809344,-0.01981364159580439,0.024244149111199393,-0.047661582288352294,-0.0047339786526668145,-0.04201904586888048,-0.0032933100172683402,0.0313908385291591,-0.06671396860440422,0.029218017281823775,0.011318717149432882,0.019293050720641317,-0.019145974102733686,-0.01963995077540942,0.0022228563796969775,-0.03523428262236531,-0.00873250672930168,0.0023207349131174402,-0.05463403512775704,0.012440141876620136,0.010040622474731588,-0.010055063509672932,-0.024934368942550043,-0.012380185361299366,0.007755547020991881,0.03286055586850838,0.032837898006906105,0.008174706024919539,-0.015599358197909339,0.031087943244553225,-0.04891503697105093,0.04701087960307547,-0.025660802778121064,-0.018108043046867552,-0.03957688021371077,-0.011926765663685779,-0.0006057903982933282,-0.03356891551832723,0.01293725692064179,0.01751361841442712,0.005956077187967688,0.12577936263010983,-0.0454128347492649,0.15314905979988902,0.06264835508607403,0.01753662496564757,0.23047445830821642,-0.001708609506194367,0.2140512012376725,0.22003521301912596,-0.016346682326393365,0.018165509684295998,-0.0313483335779175,-0.007052646164845506,-0.006350943695489908,0.08760986745349254,0.8848216818356108,0.537453694926438
sample1-NUSVR-nu=0.85-C=0.1,-0.021106873080209733,0.015551219972552821,0.027879727356530097,-0.023516848037063942,0.02769003405186804,-0.004804657972902382,-0.016549493288093454,-0.01981364159580439,0.024244149111199403,-0.04766158228835222,-0.004733978652666842,-0.04201904586888072,-0.003293310017268406,0.031390838529159075,-0.06671396860440422,0.029218017281823754,0.011318717149432871,0.019293050720641303,-0.019145974102733724,-0.019639950775409407,0.002222856379696936,-0.03523428262236527,-0.008732506729301632,0.00232073491311735,-0.05463403512775704,0.012440141876620138,0.01004062247473159,-0.010055063509672914,-0.024934368942550002,-0.012380185361299282,0.0077555470209919085,0.03286055586850837,0.03283789800690601,0.008174706024919522,-0.01559935819790937,0.031087943244553218,-0.04891503697105093,0.0470108796030754,-0.02566080277812105,-0.0181080430468675,-0.03957688021371076,-0.011926765663685765,-0.0006057903982932969,-0.03356891551832721,0.012937256920641741,0.01751361841442705,0.005956077187967711,0.12577936263010986,-0.045412834749264816,0.15314905979988896,0.06264835508607403,0.017536624965647524,0.23047445830821636,-0.0017086095061943983,0.21405120123767243,0.22003521301912587,-0.016346682326393334,0.01816550968429593,-0.031348333577917505,-0.007052646164845518,-0.006350943695489934,0.0876098674534925,0.8848216818356109,0.5374536949264378
sample1-NUSVR-nu=0.05-C=0.25,-0.018622502228760232,0.009261664060986975,0.01913348015273323,-0.018991931372668268,0.01857539728032001,-0.0038493271735697866,-0.01522941866215552,-0.020621318103281612,0.021710245123062497,-0.043372700844607155,-0.0057641636509263745,-0.04453737268427632,-0.007191696522649789,0.026299454679606427,-0.062063899656723556,0.02478089241621765,0.008432270338691898,0.016183126979453785,-0.02186660104192061,-0.018228621076748573,-0.001342991606154094,-0.02917188635046844,-0.006658141815661971,-0.0018514488226177087,-0.05226369010672181,0.009281363011192739,0.010274019669557129,-0.006671374569116172,-0.020645988332367395,-0.0116423120516137,0.003363891529952215,0.027745744583976776,0.024125750475706507,0.003567895823870952,-0.015413160342061999,0.022591445852675845,-0.04329404459891425,0.043113224021428045,-0.02519755761816712,-0.01295026152945077,-0.03570158414076639,-0.013125600072053031,-0.0038337278260140405,-0.03398631791577255,0.0073528553181067685,0.01702480944154969,0.0033709208294235883,0.12077837213271203,-0.038653566118072344,0.15115270485209892,0.06092745461226831,0.017337876286772295,0.220023118489707,-0.007200666871900647,0.20547693015073398,0.20898109643749058,-0.015789081308162443,0.010935541037382352,-0.028252079731103486,-0.011296770783750625,-0.006265171619329567,0.08870033491329936,0.8999369112552252,0.5036180006041466
